DateTime,SerialNum,Operator,Trial,Serial,CharName,X Pos,Y Pos,Z Pos,TP Measure,Diameter,Length,PassTP,PassDiameter,PassLength,PassTot
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4B,-99.304,-108.053,0,0.421,7.918,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4C,-84.47,-182.987,0,0.341,7.946,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4D,-28.999,-183.019,0,0.201,8.036,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4E,-29.019,-108.013,0,0.239,8.056,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4F,-29.03,-12.052,0,0.276,8.132,0,TRUE,FALSE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4G,-29.079,97.901,0,0.357,8.026,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C4H,-99.334,97.899,0,0.468,7.884,0,TRUE,FALSE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C11,-48.279,-180.849,0,0.186,6.98,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C13A,-65.533,91.844,0,0.473,6.802,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C13B,-90.881,-123.145,0,0.514,6.746,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C17A,65.705,-285.078,0,0.217,42.577,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C17B,65.805,274.505,0,0.351,42.592,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C18A,65.732,-284.954,0,0.223,36.271,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C18B,65.89,274.445,0,0.53,36.193,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C26A,0,344.987,35.481,0.938,7.218,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C26B,0,120.003,35.4,1.101,7.286,0,FALSE,FALSE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C26C,0,-195.064,35.666,0.583,7.208,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C26D,0,-345.034,35.717,0.471,7.228,0,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C27A,0,313.989,35.56,0.881,10.028,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C27B,0,245.45,35.459,1.086,10.038,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C27C,0,-245.513,35.584,0.832,10.014,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C27D,0,-313.768,35.746,0.688,9.992,0,FALSE,TRUE,TRUE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C31A,0,0,0,0,0,0.101,TRUE,TRUE,FALSE,FALSE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C37A,0,0,0,0,0,3.458,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C50A,0,0,0,0,0,0.146,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C31B,0,0,0,0,0,0.093,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C37B,0,0,0,0,0,3.477,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C50B,0,0,0,0,0,0.097,TRUE,TRUE,TRUE,TRUE
06324_132359,EXT1C0070008018000277700000207405211A,1,1,207,C52,0,0,0,0,1.19572,7.54542,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C2_3,-48.359,95.764,0,0.253,7.001,10.868,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4A,-99.306,-12.146,0,0.421,7.974,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4B,-99.282,-108.046,0,0.375,7.962,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4C,-84.443,-182.977,0,0.289,7.994,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4D,-29.003,-182.99,0,0.208,8.166,0,TRUE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4E,-29.006,-108.008,0,0.211,8.192,0,TRUE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4F,-29.059,-12.059,0,0.33,8.128,0,TRUE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4G,-29.071,97.9,0,0.342,8.112,0,TRUE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C4H,-99.282,97.876,0,0.367,7.912,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C11,-48.321,-180.845,0,0.257,7.036,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C13A,-65.508,91.841,0,0.424,6.816,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C13B,-90.984,-123.169,0,0.711,6.742,0,FALSE,TRUE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C17A,65.746,-285.036,0,0.243,42.508,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C17B,65.813,274.478,0,0.369,42.541,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C18A,65.78,-284.899,0,0.362,36.278,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C18B,65.893,274.437,0,0.541,36.168,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C26A,0,344.954,36.031,0.186,7.268,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C26B,0,119.947,35.967,0.111,7.286,0,TRUE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C26C,0,-194.986,35.853,0.197,7.26,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C26D,0,-344.965,36.265,0.635,7.292,0,FALSE,FALSE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C27A,0,314.059,36.067,0.178,10.058,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C27B,0,245.43,36.09,0.228,10.006,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C27C,0,-245.444,36.102,0.232,10.056,0,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C27D,0,-313.692,36.187,0.72,10.016,0,FALSE,TRUE,TRUE,FALSE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C31A,0,0,0,0,0,0.082,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C37A,0,0,0,0,0,3.499,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C50A,0,0,0,0,0,0.114,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C31B,0,0,0,0,0,0.089,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C37B,0,0,0,0,0,3.489,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C50B,0,0,0,0,0,0.079,TRUE,TRUE,TRUE,TRUE
06324_132700,EXT1C0070008018000277700000216405211A,1,1,216,C52,0,0,0,0,1.25594,7.63454,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C2_3,-48.291,95.772,0,0.166,7.038,10.983,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4A,-99.327,-12.075,0,0.456,7.908,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4B,-99.299,-108.017,0,0.4,7.924,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4C,-84.44,-182.968,0,0.288,7.94,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4D,-28.985,-183.016,0,0.173,8.078,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4E,-29.015,-108.033,0,0.239,8.086,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4F,-29.017,-12.065,0,0.243,8.118,0,TRUE,FALSE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4G,-29.066,97.932,0,0.338,8.018,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C4H,-99.295,97.902,0,0.39,7.862,0,TRUE,FALSE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C11,-48.274,-180.849,0,0.177,7.004,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C13A,-65.499,91.862,0,0.417,6.79,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C13B,-90.861,-123.142,0,0.476,6.726,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C17A,65.759,-285.055,0,0.28,42.572,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C17B,65.806,274.539,0,0.36,42.576,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C18A,65.791,-284.938,0,0.346,36.28,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C18B,65.885,274.479,0,0.512,36.166,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C26A,0,345.092,35.61,0.704,7.254,0,FALSE,TRUE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C26B,0,120.103,35.684,0.571,7.278,0,FALSE,TRUE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C26C,0,-195.037,35.969,0.084,7.212,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C26D,0,-344.993,36.043,0.186,7.244,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C27A,0,314.143,35.686,0.69,10.064,0,FALSE,TRUE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C27B,0,245.52,35.682,0.638,10.038,0,FALSE,TRUE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C27C,0,-245.478,35.919,0.168,10.036,0,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C27D,0,-313.508,36.092,1,9.984,0,FALSE,TRUE,TRUE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C31A,0,0,0,0,0,0.106,TRUE,TRUE,FALSE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C37A,0,0,0,0,0,3.448,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C50A,0,0,0,0,0,0.117,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C31B,0,0,0,0,0,0.107,TRUE,TRUE,FALSE,FALSE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C37B,0,0,0,0,0,3.487,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C50B,0,0,0,0,0,0.122,TRUE,TRUE,TRUE,TRUE
06324_132838,EXT1C0070008018000277700000206405211A,1,1,206,C52,0,0,0,0,1.21195,7.52674,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C2_3,-48.282,95.734,0,0.094,7.071,10.963,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4A,-99.304,-12.113,0,0.41,7.952,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4B,-99.264,-108.011,0,0.328,7.928,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4C,-84.415,-182.975,0,0.236,7.948,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4D,-28.972,-183.009,0,0.145,8.066,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4E,-29.006,-108.037,0,0.224,8.08,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4F,-28.997,-12.039,0,0.23,8.122,0,TRUE,FALSE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4G,-29.071,97.915,0,0.343,7.992,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C4H,-99.28,97.894,0,0.359,7.896,0,TRUE,FALSE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C11,-48.257,-180.847,0,0.148,6.996,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C13A,-65.482,91.851,0,0.378,6.794,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C13B,-90.817,-123.152,0,0.386,6.74,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C17A,65.721,-285.019,0,0.187,42.571,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C17B,65.763,274.559,0,0.292,42.58,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C18A,65.746,-284.902,0,0.303,36.283,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C18B,65.84,274.483,0,0.422,36.16,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C26A,0,345.033,35.334,1.234,7.218,0,FALSE,TRUE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C26B,0,120.042,35.718,0.472,7.252,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C26C,0,-195.028,35.916,0.088,7.204,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C26D,0,-344.972,36.072,0.25,7.218,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C27A,0,314.128,35.443,1.143,10.012,0,FALSE,TRUE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C27B,0,245.573,35.574,0.864,10.01,0,FALSE,TRUE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C27C,0,-245.453,35.919,0.186,10.048,0,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C27D,0,-313.513,36.149,1.019,9.994,0,FALSE,TRUE,TRUE,FALSE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C31A,0,0,0,0,0,0.094,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C37A,0,0,0,0,0,3.451,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C50A,0,0,0,0,0,0.135,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C31B,0,0,0,0,0,0.096,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C37B,0,0,0,0,0,3.489,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C50B,0,0,0,0,0,0.117,TRUE,TRUE,TRUE,TRUE
06324_133017,EXT1C0070008018000277700000212405211A,1,1,212,C52,0,0,0,0,1.21093,7.50396,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C2_3,-48.248,95.753,0,0.106,7.05,10.958,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4A,-99.312,-12.099,0,0.424,7.95,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4B,-99.288,-108.032,0,0.382,7.92,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4C,-84.428,-182.975,0,0.26,7.968,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4D,-28.948,-183.031,0,0.114,8.104,0,TRUE,FALSE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4E,-28.972,-108.009,0,0.145,7.994,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4F,-28.954,-12.062,0,0.132,8.108,0,TRUE,FALSE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4G,-28.987,97.906,0,0.174,8.048,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C4H,-99.261,97.909,0,0.323,7.864,0,TRUE,FALSE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C11,-48.251,-180.852,0,0.145,7.03,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C13A,-65.46,91.83,0,0.326,6.806,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C13B,-90.841,-123.142,0,0.438,6.732,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C17A,65.72,-285.072,0,0.231,42.58,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C17B,65.725,274.541,0,0.208,42.583,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C18A,65.74,-284.934,0,0.256,36.327,0,TRUE,FALSE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C18B,65.792,274.456,0,0.336,36.194,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C26A,0,345.072,35.327,1.255,7.228,0,FALSE,TRUE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C26B,0,120.076,35.453,1.006,7.288,0,FALSE,FALSE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C26C,0,-194.99,35.75,0.401,7.226,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C26D,0,-344.946,35.797,0.324,7.238,0,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C27A,0,314.141,35.393,1.247,10.012,0,FALSE,TRUE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C27B,0,245.516,35.424,1.153,10.026,0,FALSE,TRUE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C27C,0,-245.489,35.71,0.58,10.034,0,FALSE,TRUE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C27D,0,-313.518,35.828,1.023,9.984,0,FALSE,TRUE,TRUE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C31A,0,0,0,0,0,0.107,TRUE,TRUE,FALSE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C37A,0,0,0,0,0,3.46,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C50A,0,0,0,0,0,0.164,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C31B,0,0,0,0,0,0.108,TRUE,TRUE,FALSE,FALSE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C37B,0,0,0,0,0,3.488,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C50B,0,0,0,0,0,0.132,TRUE,TRUE,TRUE,TRUE
06324_133249,EXT1C0070008018000277700000197405211A,1,2,197,C52,0,0,0,0,1.20551,7.51116,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C2_3,-48.29,95.769,0,0.159,7.051,10.967,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4A,-99.316,-12.105,0,0.431,7.956,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4B,-99.27,-108.017,0,0.341,7.886,0,TRUE,FALSE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4C,-84.434,-182.974,0,0.273,7.96,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4D,-28.98,-183.003,0,0.16,8.072,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4E,-29.013,-108.048,0,0.245,8.046,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4F,-29.019,-12.036,0,0.27,8.144,0,TRUE,FALSE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4G,-29.076,97.919,0,0.354,7.994,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C4H,-99.289,97.906,0,0.378,7.906,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C11,-48.269,-180.847,0,0.166,7.01,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C13A,-65.494,91.859,0,0.406,6.78,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C13B,-90.829,-123.132,0,0.421,6.756,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C17A,65.731,-285.043,0,0.22,42.578,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C17B,65.756,274.569,0,0.287,42.595,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C18A,65.759,-284.92,0,0.303,36.292,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C18B,65.831,274.496,0,0.402,36.172,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C26A,0,345.025,35.332,1.236,7.194,0,FALSE,TRUE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C26B,0,120.035,35.714,0.476,7.272,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C26C,0,-195.048,35.921,0.112,7.204,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C26D,0,-344.983,36.077,0.255,7.22,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C27A,0,314.138,35.442,1.15,10.006,0,FALSE,TRUE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C27B,0,245.559,35.578,0.852,10.01,0,FALSE,TRUE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C27C,0,-245.469,35.918,0.175,10.018,0,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C27D,0,-313.444,36.146,1.149,10,0,FALSE,TRUE,TRUE,FALSE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C31A,0,0,0,0,0,0.091,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C37A,0,0,0,0,0,3.445,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C50A,0,0,0,0,0,0.122,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C31B,0,0,0,0,0,0.095,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C37B,0,0,0,0,0,3.488,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C50B,0,0,0,0,0,0.108,TRUE,TRUE,TRUE,TRUE
06324_133428,EXT1C0070008018000277700000212405211A,1,2,212,C52,0,0,0,0,1.19739,7.52056,TRUE,TRUE,TRUE,TRUE
06324_133610,EXT1C0070008018000277700000206405211A,1,2,206,C2_3,-48.293,95.769,0,0.163,7.042,10.978,TRUE,TRUE,TRUE,TRUE
06324_133610,EXT1C0070008018000277700000206405211A,1,2,206,C4A,-99.332,-12.09,0,0.465,7.93,0,TRUE,TRUE,TRUE,TRUE
06324_133610,EXT1C0070008018000277700000206405211A,1,2,206,C4B,-99.308,-108.053,0,0.429,7.938,0,TRUE,TRUE,TRUE,TRUE
06324_133610,EXT1C0070008018000277700000206405211A,1,2,206,C4C,-84.439,-182.962,0,0.288,7.942,0,TRUE,TRUE,TRUE,TRUE
